 ,chunk,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method
2592,0,341,263,1684,10,0.536,1012,233,1,Full
2593,0,342,453,590,6,0.536,1012,233,1,Full
2594,0,343,90,670,6,0.536,1012,233,1,Full
2595,0,344,356,761,6,0.536,1012,233,1,Full
2596,0,345,1833,781,6,0.536,1012,233,1,Full
2597,0,346,1383,869,6,0.536,1012,233,1,Full
2598,0,347,1331,983,6,0.536,1012,233,1,Full
2599,0,348,1888,1074,6,0.536,1012,233,1,Full
2600,0,349,1165,1086,6,0.536,1012,233,1,Full
2601,0,350,875,1108,6,0.536,1012,233,1,Full
2602,0,351,1614,1159,6,0.536,1012,233,1,Full
2603,0,352,363,1182,6,0.536,1012,233,1,Full
2604,0,353,301,1276,6,0.536,1012,233,1,Full
2605,0,354,203,1284,6,0.536,1012,233,1,Full
2606,0,355,509,1293,6,0.536,1012,233,1,Full
2607,0,356,935,1297,6,0.536,1012,233,1,Full
2608,0,357,469,1309,6,0.536,1012,233,1,Full
2609,0,358,865,1380,6,0.536,1012,233,1,Full
2610,0,359,1396,1448,6,0.536,1012,233,1,Full
2611,0,360,1502,1564,6,0.536,1012,233,1,Full
2612,0,361,451,1734,6,0.536,1012,233,1,Full
2613,0,362,332,1736,6,0.536,1012,233,1,Full
2614,0,363,1674,1738,6,0.536,1012,233,1,Full
2615,0,364,191,1754,6,0.536,1012,233,1,Full
2616,0,365,158,1852,6,0.536,1012,233,1,Full
2617,0,366,1803,75,7,0.532,1012,233,1,Full
2618,0,367,82,1126,9,0.532,1012,233,1,Full
2619,0,368,1133,1770,9,0.532,1012,233,1,Full
2620,0,369,75,223,8,0.532,1012,233,1,Full
2621,0,370,1028,1521,8,0.532,1012,233,1,Full
2622,0,371,2019,99,7,0.532,1012,233,1,Full
2623,0,372,931,122,7,0.532,1012,233,1,Full
2624,0,373,932,84,6,0.532,1012,233,1,Full
2625,0,374,1142,126,7,0.532,1012,233,1,Full
2626,0,375,2005,228,7,0.532,1012,233,1,Full
2627,0,376,335,221,6,0.532,1012,233,1,Full
2628,0,377,700,759,7,0.532,1012,233,1,Full
2629,0,378,770,309,6,0.532,1012,233,1,Full
2630,0,379,97,896,7,0.532,1012,233,1,Full
2631,0,380,1763,406,6,0.532,1012,233,1,Full
2632,0,381,1514,416,6,0.532,1012,233,1,Full
2633,0,382,1487,444,6,0.532,1012,233,1,Full
2634,0,383,82,710,10,0.532,1012,233,1,Full
2635,0,384,1316,900,7,0.532,1012,233,1,Full
2636,0,385,33,925,7,0.532,1012,233,1,Full
2637,0,386,1175,628,6,0.532,1012,233,1,Full
2638,0,387,383,932,7,0.532,1012,233,1,Full
2639,0,388,945,1132,7,0.532,1012,233,1,Full
2640,0,389,503,1433,7,0.532,1012,233,1,Full
2641,0,390,1366,649,6,0.532,1012,233,1,Full
2642,0,391,610,652,6,0.532,1012,233,1,Full
2643,0,392,377,808,6,0.532,1012,233,1,Full
2644,0,393,1919,1754,7,0.532,1012,233,1,Full
2645,0,394,229,1763,7,0.532,1012,233,1,Full
2646,0,395,1061,1972,7,0.532,1012,233,1,Full
2647,0,396,1781,871,6,0.532,1012,233,1,Full
2648,0,397,770,951,6,0.532,1012,233,1,Full
2649,0,398,1408,994,6,0.532,1012,233,1,Full
2650,0,399,433,998,6,0.532,1012,233,1,Full
2651,0,400,93,1067,6,0.532,1012,233,1,Full
2652,0,401,1027,1325,6,0.532,1012,233,1,Full
2653,0,402,1974,1392,6,0.532,1012,233,1,Full
2654,0,403,380,1409,6,0.532,1012,233,1,Full
2655,0,404,1222,1457,6,0.532,1012,233,1,Full
2656,0,405,370,1525,6,0.532,1012,233,1,Full
2657,0,406,473,1554,6,0.532,1012,233,1,Full
2658,0,407,434,1589,6,0.532,1012,233,1,Full
2659,0,408,54,1591,6,0.532,1012,233,1,Full
2660,0,409,1034,1712,6,0.532,1012,233,1,Full
2661,0,410,901,1739,6,0.532,1012,233,1,Full
2662,0,411,1756,1753,6,0.532,1012,233,1,Full
2663,0,412,1218,32,6,0.528,1012,233,1,Full
2664,0,413,351,635,9,0.528,1012,233,1,Full
2665,0,414,1260,483,10,0.528,1012,233,1,Full
2666,0,415,1087,21,7,0.528,1012,233,1,Full
2667,0,416,762,59,6,0.528,1012,233,1,Full
2668,0,417,1155,169,6,0.528,1012,233,1,Full
2669,0,418,450,839,10,0.528,1012,233,1,Full
2670,0,419,1786,187,6,0.528,1012,233,1,Full
2671,0,420,1018,203,6,0.528,1012,233,1,Full
2672,0,421,950,278,8,0.528,1012,233,1,Full
2673,0,422,1759,249,6,0.528,1012,233,1,Full
2674,0,423,381,710,7,0.528,1012,233,1,Full
2675,0,424,2025,262,6,0.528,1012,233,1,Full
2676,0,425,1449,809,7,0.528,1012,233,1,Full
2677,0,426,959,390,6,0.528,1012,233,1,Full
2678,0,427,1270,544,8,0.528,1012,233,1,Full
2679,0,428,1637,683,8,0.528,1012,233,1,Full
2680,0,429,749,1029,8,0.528,1012,233,1,Full
2681,0,430,492,1401,8,0.528,1012,233,1,Full
2682,0,431,446,1136,7,0.528,1012,233,1,Full
2683,0,432,934,1621,8,0.528,1012,233,1,Full
2684,0,433,1767,1247,7,0.528,1012,233,1,Full
2685,0,434,1164,423,6,0.528,1012,233,1,Full
2686,0,435,219,1252,7,0.528,1012,233,1,Full
2687,0,436,1100,483,6,0.528,1012,233,1,Full
2688,0,437,822,530,11,0.528,1012,233,1,Full
2689,0,438,1975,1282,7,0.528,1012,233,1,Full
2690,0,439,633,1314,7,0.528,1012,233,1,Full
2691,0,440,1040,496,6,0.528,1012,233,1,Full
2692,0,441,1488,1432,7,0.528,1012,233,1,Full
2693,0,442,417,1469,7,0.528,1012,233,1,Full
2694,0,443,817,577,6,0.528,1012,233,1,Full
2695,0,444,1786,698,6,0.528,1012,233,1,Full
2696,0,445,714,1554,7,0.528,1012,233,1,Full
2697,0,446,189,1663,7,0.528,1012,233,1,Full
2698,0,447,1103,1707,7,0.528,1012,233,1,Full
2699,0,448,1170,706,6,0.528,1012,233,1,Full
2700,0,449,300,773,6,0.528,1012,233,1,Full
2701,0,450,194,776,6,0.528,1012,233,1,Full
2702,0,451,694,809,6,0.528,1012,233,1,Full
2703,0,452,1198,919,6,0.528,1012,233,1,Full
2704,0,453,369,1058,6,0.528,1012,233,1,Full
2705,0,454,1565,1073,6,0.528,1012,233,1,Full
2706,0,455,494,1256,6,0.528,1012,233,1,Full
2707,0,456,728,1455,6,0.528,1012,233,1,Full
2708,0,457,1408,1522,6,0.528,1012,233,1,Full
2709,0,458,109,1531,6,0.528,1012,233,1,Full
2710,0,459,179,1535,6,0.528,1012,233,1,Full
2711,0,460,961,1554,6,0.528,1012,233,1,Full
2712,0,461,248,1589,6,0.528,1012,233,1,Full
2713,0,462,1940,1740,6,0.528,1012,233,1,Full
2714,0,463,86,1752,6,0.528,1012,233,1,Full
2715,0,464,832,1753,6,0.528,1012,233,1,Full
2716,0,465,1009,1774,6,0.528,1012,233,1,Full
2717,0,466,1097,1783,6,0.528,1012,233,1,Full
2718,0,467,187,1902,6,0.528,1012,233,1,Full
2719,0,468,1430,1966,6,0.528,1012,233,1,Full
2720,0,469,764,2017,6,0.528,1012,233,1,Full
2721,0,470,719,65,6,0.524,1012,233,1,Full
2722,0,471,284,251,6,0.524,1012,233,1,Full
2723,0,472,152,195,9,0.524,1012,233,1,Full
2724,0,473,1981,282,6,0.524,1012,233,1,Full
2725,0,474,505,14,8,0.524,1012,233,1,Full
2726,0,475,965,104,8,0.524,1012,233,1,Full
2727,0,476,439,337,6,0.524,1012,233,1,Full
2728,0,477,1465,1343,8,0.524,1012,233,1,Full
2729,0,478,186,343,6,0.524,1012,233,1,Full
2730,0,479,625,364,6,0.524,1012,233,1,Full
2731,0,480,405,1386,8,0.524,1012,233,1,Full
2732,0,481,1119,2031,8,0.524,1012,233,1,Full
2733,0,482,1041,377,6,0.524,1012,233,1,Full
2734,0,483,697,89,7,0.524,1012,233,1,Full
2735,0,484,1786,423,6,0.524,1012,233,1,Full
2736,0,485,391,442,6,0.524,1012,233,1,Full
2737,0,486,859,162,7,0.524,1012,233,1,Full
2738,0,487,1558,181,7,0.524,1012,233,1,Full
2739,0,488,1314,455,6,0.524,1012,233,1,Full
2740,0,489,889,237,7,0.524,1012,233,1,Full
2741,0,490,852,297,7,0.524,1012,233,1,Full
2742,0,491,494,121,11,0.524,1012,233,1,Full
2743,0,492,77,1318,10,0.524,1012,233,1,Full
2744,0,493,624,633,11,0.524,1012,233,1,Full
2745,0,494,1301,686,11,0.524,1012,233,1,Full
2746,0,495,1653,465,6,0.524,1012,233,1,Full
2747,0,496,1849,359,7,0.524,1012,233,1,Full
2748,0,497,869,494,6,0.524,1012,233,1,Full
2749,0,498,2005,364,7,0.524,1012,233,1,Full
2750,0,499,1850,460,7,0.524,1012,233,1,Full
2751,0,500,369,519,6,0.524,1012,233,1,Full
2752,0,501,285,785,7,0.524,1012,233,1,Full
2753,0,502,1457,573,6,0.524,1012,233,1,Full
2754,0,503,984,835,6,0.524,1012,233,1,Full
2755,0,504,762,1399,7,0.524,1012,233,1,Full
2756,0,505,826,1399,7,0.524,1012,233,1,Full
2757,0,506,1985,1436,7,0.524,1012,233,1,Full
2758,0,507,1430,921,6,0.524,1012,233,1,Full
2759,0,508,814,996,6,0.524,1012,233,1,Full
2760,0,509,957,1031,6,0.524,1012,233,1,Full
2761,0,510,1983,1050,6,0.524,1012,233,1,Full
2762,0,511,1226,1469,7,0.524,1012,233,1,Full
2763,0,512,670,1487,7,0.524,1012,233,1,Full
2764,0,513,1268,1171,6,0.524,1012,233,1,Full
2765,0,514,1770,1673,7,0.524,1012,233,1,Full
2766,0,515,1440,1724,7,0.524,1012,233,1,Full
2767,0,516,1997,1190,6,0.524,1012,233,1,Full
2768,0,517,1187,1249,6,0.524,1012,233,1,Full
2769,0,518,1209,1258,6,0.524,1012,233,1,Full
2770,0,519,1440,1339,6,0.524,1012,233,1,Full
2771,0,520,1996,1416,6,0.524,1012,233,1,Full
2772,0,521,188,1420,6,0.524,1012,233,1,Full
2773,0,522,53,1484,6,0.524,1012,233,1,Full
2774,0,523,921,1544,6,0.524,1012,233,1,Full
2775,0,524,1516,1761,6,0.524,1012,233,1,Full
2776,0,525,686,649,9,0.519,1012,233,1,Full
2777,0,526,937,32,6,0.519,1012,233,1,Full
2778,0,527,1507,812,9,0.519,1012,233,1,Full
2779,0,528,1445,987,9,0.519,1012,233,1,Full
2780,0,529,1971,274,8,0.519,1012,233,1,Full
2781,0,530,1093,1929,9,0.519,1012,233,1,Full
2782,0,531,971,155,11,0.519,1012,233,1,Full
2783,0,532,347,470,12,0.519,1012,233,1,Full
2784,0,533,817,290,8,0.519,1012,233,1,Full
2785,0,534,413,27,7,0.519,1012,233,1,Full
2786,0,535,692,67,6,0.519,1012,233,1,Full
2787,0,536,907,52,7,0.519,1012,233,1,Full
2788,0,537,403,1258,8,0.519,1012,233,1,Full
2789,0,538,168,1263,8,0.519,1012,233,1,Full
2790,0,539,130,1680,10,0.519,1012,233,1,Full
2791,0,540,207,139,7,0.519,1012,233,1,Full
2792,0,541,1144,162,7,0.519,1012,233,1,Full
2793,0,542,1927,259,7,0.519,1012,233,1,Full
2794,0,543,1155,268,7,0.519,1012,233,1,Full
2795,0,544,106,292,7,0.519,1012,233,1,Full
2796,0,545,1627,101,6,0.519,1012,233,1,Full
2797,0,546,501,109,6,0.519,1012,233,1,Full
2798,0,547,592,116,6,0.519,1012,233,1,Full
2799,0,548,1087,202,6,0.519,1012,233,1,Full
2800,0,549,701,296,7,0.519,1012,233,1,Full
2801,0,550,1991,231,6,0.519,1012,233,1,Full
2802,0,551,716,324,7,0.519,1012,233,1,Full
2803,0,552,769,505,7,0.519,1012,233,1,Full
2804,0,553,1012,621,7,0.519,1012,233,1,Full
2805,0,554,1505,253,6,0.519,1012,233,1,Full
2806,0,555,994,636,7,0.519,1012,233,1,Full
2807,0,556,746,694,7,0.519,1012,233,1,Full
2808,0,557,1107,753,7,0.519,1012,233,1,Full
2809,0,558,1343,868,7,0.519,1012,233,1,Full
2810,0,559,1935,912,7,0.519,1012,233,1,Full
2811,0,560,1623,920,7,0.519,1012,233,1,Full
2812,0,561,1844,944,7,0.519,1012,233,1,Full
2813,0,562,1303,261,6,0.519,1012,233,1,Full
2814,0,563,80,1017,7,0.519,1012,233,1,Full
2815,0,564,687,1087,7,0.519,1012,233,1,Full
2816,0,565,1114,1179,7,0.519,1012,233,1,Full
2817,0,566,433,1181,7,0.519,1012,233,1,Full
2818,0,567,647,1597,7,0.519,1012,233,1,Full
2819,0,568,510,1677,7,0.519,1012,233,1,Full
2820,0,569,757,278,6,0.519,1012,233,1,Full
2821,0,570,1872,318,6,0.519,1012,233,1,Full
2822,0,571,1740,411,6,0.519,1012,233,1,Full
2823,0,572,700,1732,7,0.519,1012,233,1,Full
2824,0,573,27,1824,7,0.519,1012,233,1,Full
2825,0,574,382,443,6,0.519,1012,233,1,Full
2826,0,575,730,478,6,0.519,1012,233,1,Full
2827,0,576,907,597,6,0.519,1012,233,1,Full
2828,0,577,122,622,6,0.519,1012,233,1,Full
2829,0,578,1186,687,6,0.519,1012,233,1,Full
2830,0,579,1318,687,6,0.519,1012,233,1,Full
2831,0,580,1367,734,6,0.519,1012,233,1,Full
2832,0,581,920,749,6,0.519,1012,233,1,Full
2833,0,582,345,760,6,0.519,1012,233,1,Full
2834,0,583,259,824,6,0.519,1012,233,1,Full
2835,0,584,982,856,6,0.519,1012,233,1,Full
2836,0,585,735,966,6,0.519,1012,233,1,Full
2837,0,586,782,975,6,0.519,1012,233,1,Full
2838,0,587,209,1078,6,0.519,1012,233,1,Full
2839,0,588,349,1225,6,0.519,1012,233,1,Full
2840,0,589,894,1265,6,0.519,1012,233,1,Full
2841,0,590,622,1375,6,0.519,1012,233,1,Full
2842,0,591,1160,1391,6,0.519,1012,233,1,Full
2843,0,592,178,1416,6,0.519,1012,233,1,Full
2844,0,593,19,1472,6,0.519,1012,233,1,Full
2845,0,594,448,1515,6,0.519,1012,233,1,Full
2846,0,595,1803,1559,6,0.519,1012,233,1,Full
2847,0,596,877,1580,6,0.519,1012,233,1,Full
2848,0,597,883,1596,6,0.519,1012,233,1,Full
2849,0,598,1001,1596,6,0.519,1012,233,1,Full
2850,0,599,741,1602,6,0.519,1012,233,1,Full
2851,0,600,1955,1604,6,0.519,1012,233,1,Full
2852,0,601,577,1606,6,0.519,1012,233,1,Full
2853,0,602,1575,1613,6,0.519,1012,233,1,Full
2854,0,603,672,1641,6,0.519,1012,233,1,Full
2855,0,604,1227,1689,6,0.519,1012,233,1,Full
2856,0,605,94,1692,6,0.519,1012,233,1,Full
2857,0,606,511,1697,6,0.519,1012,233,1,Full
2858,0,607,1123,1714,6,0.519,1012,233,1,Full
2859,0,608,211,1902,6,0.519,1012,233,1,Full
2860,0,609,1251,42,6,0.515,1012,233,1,Full
2861,0,610,1954,38,8,0.515,1012,233,1,Full
2862,0,611,1001,43,8,0.515,1012,233,1,Full
2863,0,612,1730,387,8,0.515,1012,233,1,Full
2864,0,613,639,496,8,0.515,1012,233,1,Full
2865,0,614,558,1631,9,0.515,1012,233,1,Full
2866,0,615,1421,544,8,0.515,1012,233,1,Full
2867,0,616,871,54,6,0.515,1012,233,1,Full
2868,0,617,1772,714,8,0.515,1012,233,1,Full
2869,0,618,1288,66,7,0.515,1012,233,1,Full
2870,0,619,1060,80,7,0.515,1012,233,1,Full
2871,0,620,559,72,6,0.515,1012,233,1,Full
2872,0,621,686,757,8,0.515,1012,233,1,Full
2873,0,622,1867,91,7,0.515,1012,233,1,Full
2874,0,623,1381,774,8,0.515,1012,233,1,Full
2875,0,624,905,135,6,0.515,1012,233,1,Full
2876,0,625,1205,181,7,0.515,1012,233,1,Full
2877,0,626,1229,207,7,0.515,1012,233,1,Full
2878,0,627,608,926,8,0.515,1012,233,1,Full
2879,0,628,587,1126,8,0.515,1012,233,1,Full
2880,0,629,85,271,7,0.515,1012,233,1,Full
2881,0,630,890,285,7,0.515,1012,233,1,Full
2882,0,631,1067,1695,8,0.515,1012,233,1,Full
2883,0,632,851,1738,8,0.515,1012,233,1,Full
2884,0,633,1600,1779,8,0.515,1012,233,1,Full
2885,0,634,1252,348,10,0.515,1012,233,1,Full
2886,0,635,1889,169,6,0.515,1012,233,1,Full
2887,0,636,1447,774,10,0.515,1012,233,1,Full
2888,0,637,466,176,6,0.515,1012,233,1,Full
2889,0,638,2031,192,6,0.515,1012,233,1,Full
2890,0,639,182,206,6,0.515,1012,233,1,Full
2891,0,640,1289,389,7,0.515,1012,233,1,Full
2892,0,641,1593,415,7,0.515,1012,233,1,Full
2893,0,642,1991,219,6,0.515,1012,233,1,Full
2894,0,643,459,565,7,0.515,1012,233,1,Full
2895,0,644,176,571,7,0.515,1012,233,1,Full
2896,0,645,1381,574,7,0.515,1012,233,1,Full
2897,0,646,1237,596,7,0.515,1012,233,1,Full
2898,0,647,863,649,7,0.515,1012,233,1,Full
2899,0,648,519,238,6,0.515,1012,233,1,Full
2900,0,649,969,282,6,0.515,1012,233,1,Full
2901,0,650,223,680,7,0.515,1012,233,1,Full
2902,0,651,28,690,7,0.515,1012,233,1,Full
2903,0,652,1036,903,7,0.515,1012,233,1,Full
2904,0,653,843,953,7,0.515,1012,233,1,Full
2905,0,654,652,1050,7,0.515,1012,233,1,Full
2906,0,655,1144,288,6,0.515,1012,233,1,Full
2907,0,656,506,1065,7,0.515,1012,233,1,Full
2908,0,657,529,328,6,0.515,1012,233,1,Full
2909,0,658,1088,1203,7,0.515,1012,233,1,Full
2910,0,659,566,334,6,0.515,1012,233,1,Full
2911,0,660,870,1392,7,0.515,1012,233,1,Full
2912,0,661,896,1622,7,0.515,1012,233,1,Full
2913,0,662,566,450,6,0.515,1012,233,1,Full
2914,0,663,991,511,6,0.515,1012,233,1,Full
2915,0,664,1108,525,6,0.515,1012,233,1,Full
2916,0,665,1574,527,6,0.515,1012,233,1,Full
2917,0,666,1009,595,6,0.515,1012,233,1,Full
2918,0,667,1229,642,6,0.515,1012,233,1,Full
2919,0,668,910,1648,7,0.515,1012,233,1,Full
2920,0,669,1259,649,6,0.515,1012,233,1,Full
2921,0,670,355,716,6,0.515,1012,233,1,Full
2922,0,671,1400,744,6,0.515,1012,233,1,Full
2923,0,672,233,865,6,0.515,1012,233,1,Full
2924,0,673,1498,905,6,0.515,1012,233,1,Full
2925,0,674,1891,933,6,0.515,1012,233,1,Full
2926,0,675,706,961,6,0.515,1012,233,1,Full
2927,0,676,1911,975,6,0.515,1012,233,1,Full
2928,0,677,302,1026,6,0.515,1012,233,1,Full
2929,0,678,421,1113,6,0.515,1012,233,1,Full
2930,0,679,1702,1113,6,0.515,1012,233,1,Full
2931,0,680,1368,1191,6,0.515,1012,233,1,Full
2932,0,681,724,1198,6,0.515,1012,233,1,Full
2933,0,682,1091,1247,6,0.515,1012,233,1,Full
2934,0,683,1123,1254,6,0.515,1012,233,1,Full
2935,0,684,450,1289,6,0.515,1012,233,1,Full
2936,0,685,232,1350,6,0.515,1012,233,1,Full
2937,0,686,1014,1386,6,0.515,1012,233,1,Full
2938,0,687,374,1418,6,0.515,1012,233,1,Full
2939,0,688,129,1437,6,0.515,1012,233,1,Full
2940,0,689,1201,1464,6,0.515,1012,233,1,Full
2941,0,690,961,1469,6,0.515,1012,233,1,Full
2942,0,691,1179,1724,6,0.515,1012,233,1,Full
2943,0,692,1919,1782,6,0.515,1012,233,1,Full
2944,0,693,1035,1850,6,0.515,1012,233,1,Full
2945,0,694,1352,1930,6,0.515,1012,233,1,Full
2946,0,695,1075,208,8,0.511,1012,233,1,Full
2947,0,696,1581,128,7,0.511,1012,233,1,Full
2948,0,697,1561,217,7,0.511,1012,233,1,Full
2949,0,698,1033,253,8,0.511,1012,233,1,Full
2950,0,699,2003,55,9,0.511,1012,233,1,Full
2951,0,700,1286,235,7,0.511,1012,233,1,Full
2952,0,701,350,268,8,0.511,1012,233,1,Full
2953,0,702,2001,71,9,0.511,1012,233,1,Full
2954,0,703,1856,46,6,0.511,1012,233,1,Full
2955,0,704,1545,244,7,0.511,1012,233,1,Full
2956,0,705,924,452,7,0.511,1012,233,1,Full
2957,0,706,106,474,7,0.511,1012,233,1,Full
2958,0,707,1191,130,9,0.511,1012,233,1,Full
2959,0,708,1205,777,9,0.511,1012,233,1,Full
2960,0,709,1215,52,6,0.511,1012,233,1,Full
2961,0,710,52,411,8,0.511,1012,233,1,Full
2962,0,711,1948,55,6,0.511,1012,233,1,Full
2963,0,712,687,1389,8,0.511,1012,233,1,Full
2964,0,713,1339,117,6,0.511,1012,233,1,Full
2965,0,714,797,120,6,0.511,1012,233,1,Full
2966,0,715,396,489,7,0.511,1012,233,1,Full
2967,0,716,931,519,7,0.511,1012,233,1,Full
2968,0,717,2029,1472,8,0.511,1012,233,1,Full
2969,0,718,1936,129,6,0.511,1012,233,1,Full
2970,0,719,956,1675,8,0.511,1012,233,1,Full
2971,0,720,981,1803,8,0.511,1012,233,1,Full
2972,0,721,317,536,7,0.511,1012,233,1,Full
2973,0,722,1222,594,7,0.511,1012,233,1,Full
2974,0,723,886,654,14,0.511,1012,233,1,Full
2975,0,724,640,864,14,0.511,1012,233,1,Full
2976,0,725,784,153,6,0.511,1012,233,1,Full
2977,0,726,134,194,6,0.511,1012,233,1,Full
2978,0,727,1721,234,6,0.511,1012,233,1,Full
2979,0,728,1906,240,6,0.511,1012,233,1,Full
2980,0,729,674,259,6,0.511,1012,233,1,Full
2981,0,730,1141,279,6,0.511,1012,233,1,Full
2982,0,731,591,619,7,0.511,1012,233,1,Full
2983,0,732,1698,746,7,0.511,1012,233,1,Full
2984,0,733,673,829,7,0.511,1012,233,1,Full
2985,0,734,698,1201,7,0.511,1012,233,1,Full
2986,0,735,1452,1308,7,0.511,1012,233,1,Full
2987,0,736,1095,295,6,0.511,1012,233,1,Full
2988,0,737,736,1384,7,0.511,1012,233,1,Full
2989,0,738,909,1404,7,0.511,1012,233,1,Full
2990,0,739,466,1420,7,0.511,1012,233,1,Full
2991,0,740,271,1481,7,0.511,1012,233,1,Full
2992,0,741,864,303,6,0.511,1012,233,1,Full
2993,0,742,62,1648,7,0.511,1012,233,1,Full
2994,0,743,1010,1666,7,0.511,1012,233,1,Full
2995,0,744,419,1716,7,0.511,1012,233,1,Full
2996,0,745,1141,319,6,0.511,1012,233,1,Full
2997,0,746,1986,343,6,0.511,1012,233,1,Full
2998,0,747,1705,367,6,0.511,1012,233,1,Full
2999,0,748,442,369,6,0.511,1012,233,1,Full
3000,0,749,614,418,6,0.511,1012,233,1,Full
3001,0,750,1481,542,6,0.511,1012,233,1,Full
3002,0,751,520,603,6,0.511,1012,233,1,Full
3003,0,752,1438,644,6,0.511,1012,233,1,Full
3004,0,753,1001,786,6,0.511,1012,233,1,Full
3005,0,754,216,822,6,0.511,1012,233,1,Full
3006,0,755,1494,832,6,0.511,1012,233,1,Full
3007,0,756,1122,962,6,0.511,1012,233,1,Full
3008,0,757,1843,986,6,0.511,1012,233,1,Full
3009,0,758,722,1030,6,0.511,1012,233,1,Full
3010,0,759,48,1156,6,0.511,1012,233,1,Full
3011,0,760,1776,1163,6,0.511,1012,233,1,Full
3012,0,761,132,1171,6,0.511,1012,233,1,Full
3013,0,762,1077,1192,6,0.511,1012,233,1,Full
3014,0,763,432,1230,6,0.511,1012,233,1,Full
3015,0,764,1536,1279,6,0.511,1012,233,1,Full
3016,0,765,1562,1313,6,0.511,1012,233,1,Full
3017,0,766,286,1385,6,0.511,1012,233,1,Full
3018,0,767,692,1438,6,0.511,1012,233,1,Full
3019,0,768,1389,1439,6,0.511,1012,233,1,Full
3020,0,769,486,1482,6,0.511,1012,233,1,Full
3021,0,770,627,1508,6,0.511,1012,233,1,Full
3022,0,771,380,1602,6,0.511,1012,233,1,Full
3023,0,772,1107,1720,6,0.511,1012,233,1,Full
3024,0,773,484,1723,6,0.511,1012,233,1,Full
3025,0,774,488,1737,6,0.511,1012,233,1,Full
3026,0,775,84,1742,6,0.511,1012,233,1,Full
3027,0,776,24,1840,6,0.511,1012,233,1,Full
3028,0,777,1142,1952,6,0.511,1012,233,1,Full
3029,0,778,1050,2008,6,0.511,1012,233,1,Full
3030,0,779,177,2017,6,0.511,1012,233,1,Full
3031,0,780,823,447,8,0.506,1012,233,1,Full
3032,0,781,336,21,6,0.506,1012,233,1,Full
3033,0,782,263,545,8,0.506,1012,233,1,Full
3034,0,783,668,71,6,0.506,1012,233,1,Full
3035,0,784,416,562,9,0.506,1012,233,1,Full
3036,0,785,1104,96,6,0.506,1012,233,1,Full
3037,0,786,1568,79,7,0.506,1012,233,1,Full
3038,0,787,1324,659,8,0.506,1012,233,1,Full
3039,0,788,841,96,7,0.506,1012,233,1,Full
3040,0,789,524,205,7,0.506,1012,233,1,Full
3041,0,790,287,98,6,0.506,1012,233,1,Full
3042,0,791,1579,801,8,0.506,1012,233,1,Full
3043,0,792,119,825,8,0.506,1012,233,1,Full
3044,0,793,828,939,8,0.506,1012,233,1,Full
3045,0,794,1416,991,8,0.506,1012,233,1,Full
3046,0,795,381,218,7,0.506,1012,233,1,Full
3047,0,796,1930,108,6,0.506,1012,233,1,Full
3048,0,797,2025,275,7,0.506,1012,233,1,Full
3049,0,798,546,1099,8,0.506,1012,233,1,Full
3050,0,799,845,113,6,0.506,1012,233,1,Full
3051,0,800,306,1265,8,0.506,1012,233,1,Full
3052,0,801,1298,278,7,0.506,1012,233,1,Full
3053,0,802,739,1331,8,0.506,1012,233,1,Full
3054,0,803,1288,296,7,0.506,1012,233,1,Full
3055,0,804,1791,531,7,0.506,1012,233,1,Full
3056,0,805,1226,136,6,0.506,1012,233,1,Full
3057,0,806,1001,210,6,0.506,1012,233,1,Full
3058,0,807,1571,214,6,0.506,1012,233,1,Full
3059,0,808,1335,320,6,0.506,1012,233,1,Full
3060,0,809,100,503,10,0.506,1012,233,1,Full
3061,0,810,1570,347,6,0.506,1012,233,1,Full
3062,0,811,1241,537,7,0.506,1012,233,1,Full
3063,0,812,1107,1777,10,0.506,1012,233,1,Full
3064,0,813,432,549,7,0.506,1012,233,1,Full
3065,0,814,29,379,6,0.506,1012,233,1,Full
3066,0,815,1661,565,7,0.506,1012,233,1,Full
3067,0,816,1021,599,7,0.506,1012,233,1,Full
3068,0,817,309,407,6,0.506,1012,233,1,Full
3069,0,818,421,1512,8,0.506,1012,233,1,Full
3070,0,819,1667,1538,8,0.506,1012,233,1,Full
3071,0,820,1351,617,7,0.506,1012,233,1,Full
3072,0,821,1088,1730,8,0.506,1012,233,1,Full
3073,0,822,1149,439,6,0.506,1012,233,1,Full
3074,0,823,1459,717,7,0.506,1012,233,1,Full
3075,0,824,1010,855,7,0.506,1012,233,1,Full
3076,0,825,687,484,6,0.506,1012,233,1,Full
3077,0,826,1487,525,6,0.506,1012,233,1,Full
3078,0,827,52,893,7,0.506,1012,233,1,Full
3079,0,828,1710,574,6,0.506,1012,233,1,Full
3080,0,829,1455,581,6,0.506,1012,233,1,Full
3081,0,830,1615,920,7,0.506,1012,233,1,Full
3082,0,831,1278,624,6,0.506,1012,233,1,Full
3083,0,832,960,931,7,0.506,1012,233,1,Full
3084,0,833,346,650,6,0.506,1012,233,1,Full
3085,0,834,1358,967,7,0.506,1012,233,1,Full
3086,0,835,1594,701,6,0.506,1012,233,1,Full
3087,0,836,741,1006,7,0.506,1012,233,1,Full
3088,0,837,830,766,6,0.506,1012,233,1,Full
3089,0,838,43,1093,7,0.506,1012,233,1,Full
3090,0,839,1219,1122,7,0.506,1012,233,1,Full
3091,0,840,1237,1149,7,0.506,1012,233,1,Full
